,Tweet,Sentiment
407,"528. ""Hendi pun menyampaikan bahwa permintaannya untuk mendorong transformasi pola kerja tersebut karena bertambah besarnya tanggung jawab LKPP RI.""",528. Positif
408,"529. ""Pasalnya menurut dia cukup banyak rapat di LKPP RI yang justru menyita waktu kerja. Hal itu ditegaskannya pada Rakor ASN LKPP RI di Auditorium Binakarna, Bidakara, Jakarta, Selasa (25/10).""",529. Positif
409,"530. ""Pria yang akrab disapa Hendi tersebut bahkan secara khusus meminta untuk LKPP RI pada eranya mengurangi kegiatan rapat yang tidak terlalu penting.""",530. Posit
410,"541. ""@LKPP_RI @hendrarprihadi Semoga saja benar.1. Trusted????Masih banyak terjadi tender yg diatur di beberapa instansi baik kementerian ataupun daerah, yg disiasati oleh 3 pihak; Pokja, ppk/dinas dan peserta yg akan dimenangkanDan peran LKKP tidak menyentuh pd pelaksanaan tender yg 'trusted'""",541. Netral
411,"542. ""Haloo Sobat Kredibel..Tahukah kamu? Sejak resmi dilantik sebagai Kepala LKPP ke-6, Hendrar Prihadi atau yang kerap disapa Hendi memiliki Tiga Arah Kebijakan baru untuk LKPP.Apa saja Tiga Arah Kebijakan tersebut? Yuk simak infografik di atas! #LKPP#KawalPengadaan https://t.co/RV1y27P0QR""",542. Positif
412,"543. ""@hendrarprihadi @LKPP_RI Jos gandos 👍🇮🇩""",543. Positif
413,"544. ""@Nasikin_MA @hendrarprihadi @LKPP_RI @laporhendi Iya, rmhnya dl di Perum Perwira Diponegoro. Saya bbrp x maen ke rmh beliau.""",544. Netral
414,"545. ""@syahirularif @hendrarprihadi @LKPP_RI @laporhendi Loh, pak Kecuk itu kakaknya pak Hendi? 🤔Saya malah baru tahu 🤦""",545. Positif
415,"546. ""@Nasikin_MA @hendrarprihadi @LKPP_RI @laporhendi Mirip kakaknya mas Hendi, alm.bp Kecuk Hendraryadi (politikus Golkar dan prnh jd Anggota DPR Golkar), Ramah dan semanak. Saya dl semasa beliau msh hidup bersahabat baik.""",546. Positif
416,"547. ""@syahirularif @hendrarprihadi @LKPP_RI @laporhendi Memang pak @hendrarprihadi ini orangnya grapyak semanak. Padahal saya memperkirakan beliau bakal jadi Gubernur Jateng 2024 🤭""",547. Positif
417,"548. ""@Nasikin_MA @hendrarprihadi @LKPP_RI @laporhendi Msh Pejabat Baru. Adaptasinya blm selsai..tp saya yakin mas Hendi itu sll penuh ide. Nnt akan dipikirkan bgm kedudukannya skrg bs lgsg berinteraksi dg masyrkt UKM/UMKM atau stake holder lainnya yg butuh interaksi lgsg dg beliau.""",548. Positif
418,"549. ""@hendrarprihadi @LKPP_RI Pak mantan walikotane kang @syahirularif ini memang jos 👍Di Semarang ataupun di Jakarta kinerjanya tidak berbeda 😊Tetap melayani dgn sepenuh hati 👍Tapi sayangnya @laporhendi cuma di kota Semarang, gak buka cabang di @LKPP_RI 🤭""",549. Positif
419,"550. ""@hendrarprihadi @LKPP_RI Salam Pak @hendrarprihadi , saya salah 1 pelaku UMKM dari kota Semarang. Saya masih merasa kesulitan menggunakan aplikasi E-Katalog, dan menurut saya kurang user friendly pak websitenya. Apakah ada semacam pusat bantuan secara online utk konsultasi terkait hal tsb? Maturnuwun 🙏""",550.
420,"551. ""Walaupun @LKPP_RI adalah lembaga kebijakan, tapi semangatnya tetap harus melayani — https://t.co/i00YZkrAdi""",551. Netral
421,"552. ""Terkait hal itu, Hendi pun berharap ada masukan - masukan strategis yang dapat diberikan TNI dalam penyusunan draft yang tengah dikerjakan.""",552. Netral
422,"553. ""Di sisi lain, dalam pertemuan tersebut Hendi juga mengangkat soal salah satu fokus lembaganya yang sedang menyusun draft Rancangan Undang - Undang Pengadaan Barang/Jasa.""",553. Netral
423,"554. """"Jadi intinya terserah mas, pada intinya kami akan mencatat saja, apa yang harus kami siapkan. Terima kasih,"" tuturnya kepada Hendi selaku Kepala LKPP RI.""",554. Netral
424,"555. """"Maka dari itu saya rasa perlu datang dan dapat arahan, untuk menyiapkan apa yang menjadi tugas saya, dan saya membawa tim pengadaan saya, ini ada asrenum, asisten logistik, dan PPK,"" tegas Jenderal Andika.""",555. Netral
425,"556. ""Untuk itu agar dapat terselenggara dengan baik, Panglima Andika pun meminta adanya koordinasi antara LKPP dan TNI guna mematangkan persiapan kegiatan.""",556. Positif
426,"557. ""Terkait harapan Hendi itu sendiri, Jenderal Andika Perkasa pun merespon positif. Salah satu peran sertanya yaitu dengan mendukung LKPP melalui gelaran Temu Bisnis Tahap V yang direncanakan terlaksana pada Januari 2023, dengan TNI sebagai tuan rumah.""",557. Positif
427,"558. """"Maka jika hari ini PR kita meningkatkan pemakaian produk dalam negeri, saya harap TNI juga mengambil perang yang berkesinambungan,"" tegasnya.""",558. Positif
428,"559. """"Keberhasilan bangsa ini dalam melewati ujian - ujian yang ada, terakhir termasuk penanganan pandemi covid-19 yang cepat, itu karena adanya peran TNI dan juga POLRI,"" ungkap Hendi.""",559. Positif
429,"560. ""Lebih lanjut, Hendi dalam pertemuan tersebut mengungkapkan apresiasinya kepada TNI yang selalu mengambil peran strategis dalam penanganan berbagai permasalahan di Indonesia.""",560. Positif
430,"561. ""Pertemuan tersebut diagendakan untuk membahas sejumlah isu terkait sinergitas TNI dengan LKPP RI. Adapun Hendi, biasa akrab disapa Kepala LKPP RI sendiri menyatakan berterima kasih atas keterbukaan TNI untuk bersinergi dengan lembaga yang dipimpinnya.""",561. Netral
431,"562. ""Kepala Lembaga Pengadaan Barang/Jasa Pemerintah (LKPP) Republik Indonesia, Hendrar Prihadi menerima kunjungan Panglima TNI, Jenderal Andika Perkasa di kantornya, Epicentrum, Kuningan, Jakarta, Senin (24/10). https://t.co/ATlLCdnhdm""",562. Netral
432,"563. ""@hendrarprihadi @LKPP_RI Bismillah biidznillah..manfaat kagem sedoyonipun,PakHend""",563. Positif
433,"564. ""Mantap Pak @HendrarPrihadi.Semoga belanja produk dalam negeri semakin 📶⤴️,kualitas lelang makin 🆙@LKPP_RI sinergi#BergerakBersama #TNI.""",564. Positif
434,"565. ""@hendrarprihadi @LKPP_RI Mantap #BergerakBersama 👍""",565. Positif
435,"566. ""siap laksanakan Panglima! 🇮🇩 @LKPP_RI #BergerakBersama TNI https://t.co/yW5CoOpCYc""",566. Positif
436,"567. ""Oleh karena itu, saat ini LKPP langsung bertanggung jawab kepada Presiden RI.Perubahan-perubahan tersebut sejalan dengan arahan Presiden RI Joko Widodo dalam rangka percepatan pertumbuhan ekonomi nasional melalui digitalisasi pengadaan.#LKPP #KawalPengadaan""",567. Netral
437,"568. ""Selain perubahan nomenklatur, perubahan tersebut terdapat pada penghapusan Pasal 4 Perpres 106/2007 yang menyebutkan bahwa dalam melaksanakan tugas dan fungsinya, LKPP dikoordinasikan oleh Menteri Negara Perencanaan Pembangunan Nasional.""",568. Netral
438,"569. ""Untuk itu, dengan adanya perubahan tersebut, Kepala LKPP Hendrar Prihadi melantik Pejabat Pimpinan Tinggi (PPT) Madya di Lingkungan LKPP pada Senin (24/10). https://t.co/HTkEZm5fQS""",569. Positif
439,"570. ""Dalam Perpres 93/2022 LKPP tersebut terdapat perubahan nomenklatur pada Deputi Bidang Monitoring-Evaluasi dan Pengembangan Sistem Informasi menjadi Deputi Bidang Transformasi Pengadaan Digital. https://t.co/lFTFNbuKd2""",570. Netral
440,"571. ""sebagaimana yang tertuang pada Peraturan Presiden Nomor 93 Tahun 2022 Tentang Perubahan Kedua atas Peraturan Presiden Nomor 106 Tahun 2007 Tentang Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (Perpres 93/2022).""",571. Netral
441,"572. ""Haloo Sobat Kredibel..Menindaklanjuti arahan Presiden RI Joko Widodo tentang transformasi digital pengadaan barang/jasa, Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah atau LKPP mengubah nomenklatur salah satu kedeputiannya https://t.co/MSaycplKv3""",572. Positif
442,"573. ""@LKPP_RI https://t.co/UMRVky0uNh""",573. Netral
443,"574. ""@umbicrypto @bakanosan @pnsdaerahjelata @LKPP_RI Yawda, gw umpetin yg ini dulu klo ada auditPake mbp aja biar low key""",574. Positif
444,"575. ""@saroenghidjaoe @bakanosan @pnsdaerahjelata @LKPP_RI Ya ini non tkdn https://t.co/QiosXCNNPG""",575. Positif
445,"576. ""@bakanosan @umbicrypto @pnsdaerahjelata @LKPP_RI Agak CEpat Rusak https://t.co/omhRTNGGmx""",576. Negatif
446,"577. ""@umbicrypto @pnsdaerahjelata @LKPP_RI Harusnya Axioo nihh!!!""",577. Positif
447,"578. ""@LKPP_RI Konten ini menjadi pegangan banyak Arsitek  , bahwa konten ini bertentangan dengan UU no 2 thn 2017 ttg Jasa Konstruksi dan di perjelas dengan Permen PUPR no 8 thn 2022 ( 1 agustus ) yg menegaskan setiap Tenaga Kerja Konstruksi ( TKK ) wajib / dibuktikan dengan SKK""",578. Positif
448,"579. ""@pnsdaerahjelata @umbicrypto @LKPP_RI Wkwwkwk woyyyy""",579. Positif
449,"580. ""The final day of USTDA’s #GlobalProcurementInitiative workshop offered engaging sessions such as ""Contract Management"" and ""Transitioning to a Best Value System.""   We thank @LKPP_RI for their partnership on the USTDA workshop in #Jakarta, #Indonesia. https://t.co/46SfJxvxZB""",580. Positif
450,"601. ""@hendrarprihadi @LKPP_RI Saat ini korupsi semakin rapi bro?""",601. Netral
451,"602. ""@hendrarprihadi @jokowi @LKPP_RI Semangat Pak @hendrarprihadi  ... HAYOO NANTI PILIH GUB Jateng apa GUB Jakartee ?? Hehe""",602. Netral
452,"603. ""@hendrarprihadi @jokowi @LKPP_RI Wong Genuk...""",603. Netral
453,"604. ""@hendrarprihadi @jokowi @LKPP_RI Pak Hendi mohon untuk syarat Sertifikat TKDN, (untk sementara) Bisa mengunakan surat keterangan/Pernyataan bahwa produk tersebut diproduksi/memiliki pabrik di Indonesia.Karena tidak semua prduk dalam negeri memiliki sertifikat TKDN""",604. Netral
454,"605. ""@PNS_Ababil PR berat Mas @hendrarprihadi @LKPP_RI""",605. Positif
455,"606. ""@LKPP_RI @hendrarprihadi Mantul....sehat sll mas tetangga Lempong.AAMIIN.""",606. Positif
456,"607. ""@LKPP_RI @hendrarprihadi @hendrarprihadi semoga tetep sehat n selalu memegang amanah yg sdh diberikan..amin""",607. Positif
457,"608. ""@hendrarprihadi @jokowi @LKPP_RI Mobil listrik sdh masuk e katalog belum pak ?""",608. Netral
458,"609. ""@hendrarprihadi @jokowi @LKPP_RI Pak wali tetep jd wali gasi?""",609. Netral
459,"610. ""@hendrarprihadi @jokowi @LKPP_RI Menawi enten tiyang mriku jomblo saget dicomblangipun kalih kulo pak 😅🙏🏻""",610. Netral
460,"611. ""@hendrarprihadi @jokowi @LKPP_RI Batik e sae Pak hehehe""",611. Netral
461,"612. ""@hendrarprihadi @jokowi @LKPP_RI Baiknya sih sekalian bikin siaran pers, dan kalau perlu iklan gitu, biar makin banyak yg tau abis ngelapor.""",612. Positif
462,"613. ""@hendrarprihadi @jokowi @LKPP_RI Selamat Kas...Hati"" ini amanah.""",613. Positif
463,"614. ""@hendrarprihadi @jokowi @LKPP_RI pak Hendrar...nanti ikut nyalon pilkada DKI Jakarta ya pak??😁👌""",614. Positif
464,"615. ""@hendrarprihadi @jokowi @LKPP_RI Izin yanya pak,memang tugas bapak apa aja yah""",615. Netral
465,"616. ""@hendrarprihadi @jokowi @LKPP_RI semoga lancar, Pak""",616. Positif
466,"617. ""@hendrarprihadi @jokowi @LKPP_RI Tetap semangat dan sehat selalu mas Hendi dalam bekerja 👍🇮🇩""",617. Positif
467,"618. ""@hendrarprihadi @jokowi @LKPP_RI aku gèloaku biso opo,aku mung biso ndèndongo,mugi Gusti Illahi Rabbi tansah pèparing kasarasan ugi karahayon dumatèng Kas @hendrarprihadi Aamiin 🤲""",618. Positif
468,"619. ""@hendrarprihadi @jokowi @LKPP_RI Semangat pak Hendy.....semoga produk "" dalam negeri bisa menjadi tuan dinegeri sendiri""",619. Positif
469,"620. ""@hendrarprihadi @jokowi @LKPP_RI 😩😩 bapak wis gak di Semarang lagi to..??Aku ketinggalan berita ki..Sukses selalu Pak Hendi... 🙏🙏""",620. Netral
470,"621. ""@hendrarprihadi @jokowi @LKPP_RI Manstab pak wali.... eh... pak kepala lkpp....""",621. Netral
471,"622. ""@hendrarprihadi @jokowi @LKPP_RI Ikut bangga , amanah jalankan tugas ya pak 🙏""",622. Positif
472,"623. ""@LKPP_RI @hendrarprihadi UMKM bangkit, Indonesia Maju 🇮🇩""",623. Positif
473,"624. ""@hendrarprihadi @jokowi @LKPP_RI Pantas Bapak di tunggu di GOR Satria gak ada, ternyata lagi di Jakarta.""",624. Netral
474,"625. ""@hendrarprihadi @jokowi @LKPP_RI Byk industri kecil susah u masuk e catalog tidak semudah mcm e commerce terlalu byk protap regulasi yg ga mudah dipahami,""",625. Negatif
475,"626. ""@hendrarprihadi @jokowi @LKPP_RI Mantappp pak Hendi...sukses selalu ya pakkkk....""",626. Positif
476,"627. ""@hendrarprihadi @jokowi @LKPP_RI mugi Gusti Illahi Rabbi tansah pèparing kasarasan ugi karahayon dumatèng Kas @hendrarprihadi Aamiin 🤲""",627. Positif
477,"628. ""Dalam arahannya, Presiden RI menyampaikan arahannya kepada Kepala LKPP agar segala kendala yang dihadapi dapat disampaikan langsung kepada Presiden RI. Hal tersebut agar pertumbuhan ekonomi di Indonesia melalui peningkatan penggunaan produk lokal dalam PBJP dapat segera terwujud.""",628. Netral
478,"629. ""Haloo Sobat Kredibel.. Hari ini Kepala LKPP @hendrarprihadi melaporkan progress peningkatan PDN dalam Katalog Elektronik secara langsung kepada Presiden RI Joko widodo di Istana Negara.#LKPP#KawalPengadaan https://t.co/21JaQZW5MJ""",629. Positif
479,"630. ""@hendrarprihadi @jokowi @LKPP_RI Nderek bingah sakniki Njenengan lapornya langsung ke Pak  Jokowi""",630. Posit
480,"641. ""@hendrarprihadi @LKPP_RI tèrus tèrang aku gèlo,tapi aku yo iso opo,paling mung iso ndèndongo karo Gusti Illahi Rabbi mugi Kas @hendrarprihadi tansah pinaring kasarasan ugi karahayon dumatèng Gusti Illahi Rabbi,AamiinYaaRabb  🤲""",641. Positive 
481,"642. ""@ellandaroma @hendrarprihadi @LKPP_RI Masuk...sambil leyeh leyeh🤣🤣🤣""",642. Positive 
482,"643. ""@hendrarprihadi @LKPP_RI Semangat pagi pak""",643. Positive 
483,"644. ""SEMANGAT @LKPP_RI HARI INI HARUS #bergerakbersama https://t.co/XUMBsyiVPg lewat @YouTube""",644. Positive 
484,"645. ""@hendrarprihadi @LKPP_RI Perutnya keliatan mulai endut.. aayoo olah raga""",645. Positive 
485,"646. ""@hendrarprihadi @LKPP_RI Apa tu tugas dan fungsinya pak?""",646. Neutral 
486,"647. ""@hendrarprihadi @LKPP_RI Luar biasa Respect pak""",647. Positive 
487,"648. ""@hendrarprihadi @LKPP_RI Antara sedih sama bangga 🥲""",648. Neutral 
488,"649. ""@hendrarprihadi @LKPP_RI Haha bapak ini lucu. Baru 2 hari kerja kok udah minta masukan ke anak buah? Ya pasti mereka bingung mau kasih masukan apa.""",649. Neutral 
489,"650. ""@hendrarprihadi @LKPP_RI Skrg itu sirupnya sering down bos, mbok buat aplikasi itu sik mudah""",650. Neutral
490,"671. ""@LKPP_RI Selamat dan sukses Bapak Dr. Hendrar Pribadi❤😊""",671. Positive
491,"672. ""@aniesh_bong @qisthon_arofah @hendrarprihadi Pak hendarprihadi jadi kepala @LKPP_RI mbak skrg bu hevearita @mbakITASMG  sbg plt walikotanya""",672. Positive
492,"673. ""@hendrarprihadi @LKPP_RI Mantep pak https://t.co/dfU33Y6EYW""",673. Positive
493,"674. ""@hendrarprihadi @LKPP_RI Tetap semangat bapakke Kami pengurus IKM SENTRA LOGAM KOTA SEMARANG selalu mendukungDan kami proses legalisasi koperasi sentra logam SemarangKami jemput bola""",674. Positive
494,"675. ""@hendrarprihadi @LKPP_RI Mantap pak Hendi, semangat. Salam dari penyedia UMKM ekatalog LKPP pemula, sudah tayang tapi belum laris hehe. Tetap Alhamdulillah, ada aja yg sudah beli 😊💪🤲🤲""",675. Positive
495,"676. ""@hendrarprihadi @LKPP_RI Semangat Mas Hendi""",676. Positive
496,"677. ""Harus jemput bola — mengajak @LKPP_RI untuk berpikir dari sudut pandang daerah https://t.co/TU8Vqbq3QB""",677. Neutral
497,"678. ""Kami keluarga besar Kecamatan Banyumanik mengucapkan Selamat dan sukses atas Pelantikan Bapak Walikota Semarang Bapak Dr. Hendrar Prihadi, https://t.co/1cXLlFK7Vu pada jabatan baru sebagai Kepala LKPP RI periode 2022-2027 https://t.co/niyYKj2c9a""",678. Positive
498,"679. ""@PejuangKbijakn @kempanrb @jokowi @LKPP_RI @BKNgoid Betul sekali karna banyak security dan petugas kebersihan di gaji APBD""",679. Positive
499,"680. ""@Pipy_Thalib @hendrarprihadi @LKPP_RI Oh""",680. Neutral
500,"681. ""https://t.co/maR9n9ngpW @cnbcindonesia @jokowi @DPR_RI @DPDRI @KemenkesRI @BPOM_RI @KemenkeuRI @LKPP_RI ideal klausul regulasi kewajiban tiap produk sudah ada dalam negeri (e-catalog) maka barang sejenis otomatis dilarang impor (daftar negatip) dalam sistem pengadaan barang jasa""",681. Netral
501,"682. ""@LKPP_RI Min @LKPP_RI mau tanya, cara menangani harga timpang yg sampai 90.000 % pada proses pengawasan konstruksi bagaimana ya, soalnya di Berita Acara klarifnya diloloskan oleh pokja tanpa ada klarifikasi kewajaran harga""",682. Netral
502,"683. ""@kangngabei @hendrarprihadi Kan bisa dilihat di bionya, kang.😊 Beliau kepala @LKPP_RI""",683. Netral
503,"684. ""@kemenkumhamjtg @KemenkumhamRI @LKPP_RI 2013-2026? Wow lama ya beliau menjabat""",684. Netral
504,"685. ""@kempanrb @jokowi @LKPP_RI P Jul 7""",685. Netral
505,"686. ""@kempanrb @jokowi @LKPP_RI ,""",686. Netral
506,"687. ""@kempanrb @jokowi @LKPP_RI Selamat menjalankan tugas, Bapak🙏🙏""",687. Positif
507,"688. ""@kempanrb @jokowi @LKPP_RI Mohon jawaban admin masalah pendataan masih banyak gesekan kepahaman @BKNgoid https://t.co/KYC9gXF5Ip""",688. Netral
508,"689. ""@Bocahlucu20 @kempanrb @jokowi @LKPP_RI Benar sekali.. Pendataan masih banyak masalah""",689. Netral
509,"690. ""Presiden Jokowi mengungkap alasan untuk memilih Hendrar Prihadi sebagai kepala LKPP, karena berdasarkan rekam jejaknya.@LKPP_RI https://t.co/GfImc0cxYp""",690. Positif
510,"691. ""Presiden Jokowi Lantik Hendrar Prihadi Sebagai Kepala LKPP, Ini Alasanya https://t.co/WCngwpZ1Qc@jokowi @LKPP_RI https://t.co/SipfwBOjQ3""",691. Netral
511,"692. ""@kempanrb @jokowi @LKPP_RI Walikota semarang siapa yg jabat skrg?""",692. Netral
512,"693. ""@kempanrb @jokowi @LKPP_RI Penjaga Sekolah Dasar didaerah lg pada Nangis Pak...""",693. Negatif
513,"694. ""Presiden @jokowi resmi melantik Hendrar Prihadi sebagai Kepala @LKPP_RI yang sebelumnya dijabat oleh Abdullah Azwar Anas, Menteri PANRB saat ini.Selamat bertugas Bapak Hendrar Prihadi. Semoga amanah dalam menjalankan tugas dan pengabdian di jabatan baru!__#KemenPANRB https://t.co/71ztpeGEh6""",694. Positif
514,"695. ""@PartaiSocmed @AbasBalapradana @hendrarprihadi @sarwapramana Skrng beliau menjabat kepala @LKPP_RI""",695. Netral
515,"696. ""Selamat dan Sukses kepada bpk @hendrarprihadi dilantik menjadi Kepala @LKPP_RI Semoga Proses Pengadaan Barang/Jasa semakin lebih baik dan kredibel #JatengGayeng""",696. Positif
516,"697. ""@LKPP_RI selamat dan sukses pak untuk tugas barunya pak @hendrarprihadi  semoga bisa tetap amanah menjalankan tugas barunya pak 🙏""",697. Positif
517,"698. ""Bapak @hendrarprihadi telah purna tugas sebagai walikota Semarang, krn telah resmi menjabat sebagai Kepala Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah Republik Indonesia LKPP RI periode 2022-2027Semoga diberikan kesuksesan atas amanah jabatan yang diemban! https://t.co/TQpT0coKqx""",698. Positif
518,"699. ""Selamat dan Sukses kepadaBapak Hendrar Prihadi (Walikota Semarang Periode 2013-2026)Pada Jabatan Baru Setingkat Menteri sebagai Kepala Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP) Periode 2022-2027#KumhamSemakinPASTI@kemenkumhamri@semarangpemkot @lkpp_ri https://t.co/9u7R3eLg9z""",699. Positif
519,"700. ""@kumparan Selamat &amp; semoga amanah istiqomah jujur integritas menempati posisi yg baru ya pak @hendrarprihadi di @LKPP_RI saya merasa ikut bangga sbg warga asli #semarang#Kebijakan #Pengadaan #Barang #Jasa #Pemerintah""",700. Positif
520,"701. ""Kami Keluarga Besar Kelurahan Cabean Mengucapkan Selamat dan Sukseskepada Bapak @hendrarprihadiatas dilantiknya sebagai Kepala @LKPP_RI""Dari Semarang untuk indonesia""#hendrarprihadi #pemkotsemarang #walikotasemarang #kepalalkpp #semaranghebat#indonsesia https://t.co/aEp584upxB""",701. Positive
